사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2021-01,경원선,362,회룡,742,20,"11,312","1,962","20,946","4,551","43,579","6,106","34,815","11,015","20,833","8,579","16,110","8,305","15,067","8,481","15,401","10,946","14,800","12,037","12,879","13,427","11,996","16,053","11,251","19,697","10,965","22,633","8,838","34,303","5,512","34,449","4,663","19,670","4,370","18,938","1,882","11,652",497,"3,673",36,"1,163",0,1,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,363,의정부,"1,653",14,"7,314","1,655","18,413","6,131","38,015","10,306","34,680","27,601","19,581","25,919","16,371","20,974","18,085","19,822","20,562","22,735","21,699","28,579","23,377","26,659","25,004","24,380","26,704","27,551","29,229","29,782","32,331","39,920","20,808","36,845","24,309","21,826","18,975","22,081","6,701","13,618","1,875","4,903",127,"1,696",0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,364,가능,266,6,"5,869","1,043","8,856","2,816","18,892","4,326","17,044","8,479","9,585","6,422","7,973","4,568","7,363","4,663","7,689","5,720","7,400","6,423","6,772","6,062","6,799","7,045","6,559","9,440","7,589","9,495","6,923","16,184","4,335","15,724","3,645","9,844","3,236","8,797","1,596","6,032",455,"2,329",42,469,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,365,녹양,128,0,"4,296",707,"6,608","1,918","14,259","2,952","11,098","6,521","6,330","3,701","5,652","2,434","5,120","3,294","5,430","3,763","4,777","4,052","4,668","3,622","4,892","5,283","4,920","6,297","5,280","6,918","6,248","10,739","2,761","11,534","2,197","7,588","1,844","6,254",984,"4,195",262,"1,672",14,456,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,366,양주,"1,073",22,"3,969","1,059","8,908","4,053","24,524","8,128","18,259","8,618","11,194","5,377","9,819","4,641","8,604","5,485","9,103","6,560","7,765","5,796","7,191","6,579","7,268","7,504","8,527","8,985","8,105","11,631","11,086","17,393","4,827","16,758","3,054","11,892","2,656","10,408","1,301","6,991",296,"2,326",7,848,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,367,덕계,5,0,"1,664",352,"5,662","2,363","9,690","2,013","7,623","3,387","4,044","1,519","3,029","1,244","2,909","1,394","2,806","1,762","2,767","1,580","2,289","1,986","2,248","2,597","3,214","2,911","3,033","4,954","3,095","6,181","1,210","6,543",966,"4,604",771,"3,815",379,"2,088",96,"1,040",6,215,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,368,덕정,1,0,"2,664","1,176","6,824","3,984","14,810","8,443","11,966","9,668","6,885","4,500","5,547","2,984","6,163","3,610","6,179","4,380","5,881","4,864","5,220","4,038","5,291","5,003","6,009","5,924","8,323","9,332","9,560","10,930","3,783","11,422","2,634","7,146","2,515","7,390","1,511","4,336",613,"1,806",72,355,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,369,지행,14,2,"3,736",604,"8,332","1,837","15,765","3,861","13,877","8,998","9,484","5,106","7,012","3,870","7,344","5,081","7,214","5,895","8,115","6,641","6,669","6,156","6,360","7,353","6,183","8,138","6,878","11,082","9,280","13,308","4,619","14,527","4,788","9,587","3,955","8,618","1,708","6,484",757,"2,649",33,636,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,경원선,370,동두천중앙,11,0,"1,949",475,"3,752","1,429","6,698","2,853","5,988","6,828","4,774","3,115","3,830","2,507","3,955","3,450","3,883","3,557","4,243","3,904","3,870","3,338","3,849","3,780","3,279","3,903","4,420","4,187","5,570","5,143","2,222","5,372","1,572","3,755","1,113","3,174",618,"2,400",194,"1,048",3,333,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,371,보산,13,1,"1,168",383,"1,908",592,"3,341","1,676","2,383","2,060","2,111","1,316","2,011","1,057","1,900","1,252","1,930","1,373","2,050","1,752","1,953","1,693","1,961","1,641","2,048","2,019","2,561","2,144","2,119","2,910","1,362","3,229",864,"2,016",559,"1,860",386,"1,334",178,540,3,110,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,372,동두천,14,1,594,289,"2,038","1,944","3,699","6,056","3,909","3,810","2,747","1,991","2,516","2,125","2,395","2,353","2,010","2,068","2,523","2,044","2,310","2,640","2,500","2,719","2,437","2,503","2,948","2,430","3,726","3,484","1,827","3,354","1,006","2,535",502,"2,223",298,"1,164",98,465,0,113,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,경원선,373,소요산,86,0,538,235,666,745,"2,333","1,742","1,873","1,654","2,750","2,616","2,442","4,098","3,187","6,103","4,806","7,916","6,032","6,584","8,171","5,141","9,155","3,973","7,140","2,749","4,792","2,150","3,155","1,404","1,084","1,051",849,998,531,790,236,843,64,427,0,166,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,280,산본,521,1,"6,802","1,440","19,042","4,908","44,673","10,457","43,520","22,677","19,512","16,583","14,949","14,295","14,966","13,536","16,925","15,492","17,027","18,106","16,819","17,669","17,004","19,596","18,846","21,932","19,538","28,949","23,842","48,517","15,513","43,008","15,479","23,748","16,002","21,323","4,839","12,939","1,116","5,096",37,428,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,안산선,281,대야미,0,0,"1,994",669,"6,154","2,858","13,609","3,896","14,163","6,915","7,572","3,281","5,268","3,231","5,065","3,359","5,505","3,806","5,910","3,900","5,633","4,376","5,820","5,035","6,006","6,089","6,530","7,420","7,929","12,567","3,841","10,355","2,992","7,220","2,490","7,656","1,164","3,909",363,"1,316",11,108,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,282,반월,14,0,"2,672",572,"6,478","1,742","13,352","2,852","12,089","4,436","7,462","2,946","5,302","2,469","5,151","2,893","4,950","3,323","5,296","3,885","4,373","4,055","3,946","5,356","4,381","6,013","4,895","7,229","5,580","12,462","2,905","9,956","2,272","7,339","1,710","7,722",842,"3,937",330,"1,472",11,121,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,283,상록수,306,8,"11,954","1,807","26,566","6,887","59,293","9,524","53,180","13,401","26,954","10,869","17,615","8,269","16,534","9,906","17,417","11,043","16,279","13,284","14,384","14,148","13,715","16,106","14,894","20,898","16,046","30,068","17,149","53,469","10,935","50,103","9,025","31,015","8,602","33,467","3,898","18,395","1,222","7,199",57,759,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,284,한대앞,88,1,"5,574",781,"13,653","3,157","24,915","5,557","20,548","12,055","11,372","8,511","8,657","6,712","8,942","6,516","9,425","7,159","8,663","8,244","8,399","8,124","8,487","9,185","9,207","11,328","11,394","14,959","13,077","24,154","6,991","20,428","6,158","14,125","6,190","12,778","2,609","8,379",794,"3,467",29,461,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,285,중앙,116,2,"5,938",774,"22,065","6,179","45,374","9,760","34,043","25,913","15,508","21,008","13,974","14,157","15,359","14,108","17,924","17,795","17,209","20,718","17,457","20,659","18,919","20,621","22,086","22,720","23,471","29,833","28,252","47,814","18,130","40,286","21,070","24,806","23,980","23,620","7,125","14,621","2,051","6,054",33,"1,005",0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,286,고잔,155,7,"4,055",725,"10,629","3,692","24,335","11,103","16,771","22,647","8,917","11,277","8,102","7,820","9,007","6,787","8,775","7,373","7,962","8,998","8,872","8,186","9,967","7,740","10,970","7,890","15,374","10,843","19,480","17,929","7,529","15,645","6,251","10,206","6,004","10,008","2,347","6,550","1,012","2,935",36,627,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,287,초지,171,1,"2,411",235,"6,999","3,637","15,748","7,474","11,264","9,321","5,672","3,240","4,072","2,132","3,884","2,532","3,958","2,955","3,829","3,178","3,487","3,351","3,814","3,769","4,307","3,942","6,645","6,829","8,588","11,774","4,080","11,231","2,690","7,561","2,552","7,377",957,"4,432",283,"1,662",21,331,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,288,안산,895,5,"8,166","1,284","10,624","14,739","17,444","36,648","16,534","29,814","12,464","12,575","9,819","9,647","10,758","11,331","12,157","11,910","13,344","11,696","13,741","11,748","15,537","11,804","17,374","12,451","35,045","16,952","40,295","20,091","20,403","17,816","18,744","12,471","11,389","11,539","2,941","6,852",727,"2,566",18,628,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,289,신길온천,7,0,"1,341",74,"2,879","1,138","4,832","2,755","3,941","2,196","2,403","1,111","1,811",993,"1,624","1,141","1,839","1,238","1,635","1,159","1,523","1,413","1,581","1,695","1,821","1,675","2,945","2,691","2,971","3,939","1,394","3,566","1,136","2,489",707,"2,387",277,"1,545",93,630,1,172,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,안산선,290,정왕,129,2,"4,695",252,"7,789","10,273","14,903","22,565","11,211","21,919","7,623","9,944","7,008","6,128","7,152","6,333","7,866","7,383","8,056","6,837","7,913","7,312","9,766","7,840","10,720","7,753","16,377","11,113","21,733","15,306","10,305","12,428","8,516","9,888","5,952","9,174","1,935","6,124",606,"2,898",7,670,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,291,오이도,149,0,"5,273",109,"11,981","5,597","25,751","11,012","19,217","10,323","10,043","6,112","7,977","5,341","7,699","6,199","8,851","8,119","8,887","8,379","7,832","9,302","9,117","9,932","9,909","10,580","13,624","13,499","14,838","20,553","8,753","19,540","6,941","12,928","7,287","13,106","2,512","7,877",667,"3,960",0,"1,069",0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,안산선,292,수리산,5,1,"2,606",485,"7,502","1,494","15,433","3,138","14,254","3,798","7,767","2,449","5,156","2,924","4,734","2,699","4,771","2,882","4,589","3,003","3,977","3,122","3,739","3,745","3,492","4,771","3,732","5,887","4,102","11,112","2,201","9,270","1,404","5,881","1,339","6,023",661,"3,413",182,"1,231",5,131,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,과천선,230,선바위,2,0,923,869,"4,745","6,804","14,542","16,819","18,719","22,569","11,120","12,933","6,672","6,228","6,058","5,162","6,720","5,398","6,898","5,174","7,014","5,038","7,676","5,750","10,701","6,757","18,385","9,619","24,825","14,111","12,607","12,584","8,047","7,460","6,296","8,502","2,546","3,833",497,"1,355",2,64,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,과천선,231,경마공원,0,0,173,207,692,"1,881","1,454","2,183","2,093","5,253","1,546","1,359","1,304",910,"1,106","1,125","1,003",987,"1,505","1,147","1,527","1,071","1,616","1,106","1,863","1,493","3,781","1,607","4,637","1,756",863,"1,427",603,"1,031",470,"1,098",204,523,56,221,1,6,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,과천선,232,대공원,2,1,73,289,120,"2,556",595,"2,995",865,"6,755","1,146","6,464","1,250","7,950","1,906","4,489","3,048","3,604","3,756","5,385","5,137","4,697","6,711","2,455","7,242","1,568","6,452",958,"7,331",709,"1,846",604,813,306,392,357,186,142,83,99,3,7,1,0,0,0,0,0,2021-02-03 09:49:40
2021-01,과천선,233,과천,7,0,"1,556",499,"5,507","5,480","16,780","3,859","16,143","6,714","9,409","4,055","6,128","3,414","5,998","3,243","6,242","3,780","6,554","4,306","6,394","4,526","6,733","4,995","8,757","6,195","8,678","8,199","6,246","14,761","2,860","12,763","2,034","7,763","1,616","9,759",947,"4,223",187,"1,860",1,53,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,과천선,234,정부과천청사,22,20,"1,316",830,"4,451","7,866","11,809","18,754","11,370","51,311","7,656","13,828","6,132","8,352","6,469","6,375","7,072","6,873","8,335","7,176","8,973","7,075","10,397","7,047","14,183","7,855","23,158","9,692","42,024","13,530","12,275","11,846","10,953","6,423","9,060","7,883","2,616","3,264",525,"1,428",2,41,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,과천선,235,인덕원,83,3,"6,492","1,868","22,294","10,191","62,632","29,080","57,288","87,428","29,893","31,717","20,816","15,933","19,496","13,982","21,136","15,462","21,345","17,144","19,931","17,904","21,319","20,226","26,380","24,847","39,795","35,286","68,794","59,880","25,776","58,778","20,961","31,623","20,885","34,883","6,811","20,322","1,408","6,740",9,199,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,과천선,236,평촌,27,0,"2,850","1,889","15,857","7,323","44,574","27,838","37,082","76,596","18,681","30,044","13,375","13,045","12,967","11,388","14,035","11,601","13,547","14,452","14,082","13,038","16,937","12,457","18,537","15,481","34,601","20,406","58,152","35,394","23,611","37,019","19,182","19,957","17,538","17,068","7,414","11,540","1,495","3,275",6,186,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,과천선,237,범계,45,0,"5,574","2,303","25,715","8,966","66,081","17,436","57,965","48,997","28,600","39,537","20,763","23,797","21,760","21,303","24,217","22,593","24,853","27,651","25,427","26,539","28,875","27,213","31,968","31,456","37,863","39,958","50,204","64,705","30,731","60,446","36,390","29,945","32,175","27,802","7,952","18,120","1,656","5,138",7,349,0,2,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,143,선릉,18,0,865,"1,041","2,013","8,800","3,482","36,502","5,288","109,562","4,481","72,573","5,343","28,876","6,771","19,780","8,060","15,441","9,184","17,358","10,912","15,032","14,051","12,710","22,808","13,156","38,432","12,937","65,778","16,116","31,500","10,104","21,416","5,116","25,397","5,833","5,982","2,637","1,327","1,527",34,350,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,144,한티,21,0,"1,494",803,"5,738","7,353","15,610","18,038","18,716","41,241","11,582","37,835","8,802","20,780","10,570","16,505","13,443","19,047","15,053","21,298","15,880","14,923","18,742","14,802","22,253","16,766","31,922","21,077","36,780","25,409","24,779","20,169","29,297","11,654","26,384","13,044","8,746","5,515","1,519","2,355",27,175,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,145,도곡,84,23,967,849,"2,678","4,680","6,382","10,892","9,408","20,956","6,688","15,470","5,324","6,902","5,789","5,956","6,514","6,031","7,508","6,068","7,554","5,961","9,652","5,614","10,601","6,256","16,433","8,413","19,470","10,833","9,765","8,953","7,321","5,765","6,587","6,702","2,440","2,611",543,"1,216",36,179,3,2,0,0,0,0,2021-02-03 09:49:39
2021-01,분당선,146,구룡,0,0,360,359,"1,048","3,937","2,096","2,903","2,470","3,965","1,924","1,840","1,516","1,265","1,629","1,199","1,851","1,328","2,155","1,363","1,806","1,423","2,101","1,423","4,317","1,547","4,905","1,935","2,878","2,727","1,170","2,144",779,"1,508",798,"1,834",368,923,88,446,0,37,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,147,개포동,4,0,616,770,"2,494","5,261","6,549","3,807","7,094","7,659","4,350","5,140","3,525","3,084","3,254","2,664","3,514","3,131","4,062","3,490","4,169","3,352","4,479","3,460","6,446","4,032","7,396","5,367","7,322","8,153","3,637","7,030","3,070","4,246","3,218","5,250","1,255","2,533",267,"1,048",5,38,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,148,대모산입구,15,13,"1,601","1,153","2,816","9,525","7,071","3,859","8,145","7,109","5,143","3,785","3,953","2,429","3,477","2,280","3,990","2,355","3,611","2,799","3,566","2,894","3,894","3,394","6,860","3,561","9,468","4,353","6,551","6,117","2,486","5,450","1,652","3,368","1,346","4,108",703,"2,051",267,987,15,71,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,분당선,149,수서,52,2,"2,863","2,246","5,225","9,283","17,841","17,723","26,436","36,990","16,367","18,826","13,994","12,801","11,842","10,009","14,002","12,228","14,448","12,326","10,676","11,339","15,698","12,849","18,190","15,751","24,629","19,769","32,336","29,346","13,963","22,970","14,000","14,902","10,770","16,140","7,321","7,235","3,543","2,353",20,291,0,1,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,150,복정,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,분당선,313,수원,513,3,"3,324",511,"7,411","2,947","19,302","5,329","19,651","9,520","9,577","8,190","6,106","5,723","6,415","6,412","7,276","7,309","7,827","7,914","7,963","7,985","9,000","8,065","10,513","9,535","12,245","13,904","15,455","18,704","10,541","13,262","11,712","8,218","10,687","8,461","3,463","3,420","1,100","1,546",23,263,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,314,서울숲,90,1,"1,881",383,"4,280","5,072","10,669","9,400","17,724","30,297","11,743","18,085","6,277","8,755","5,553","6,633","6,324","7,550","7,107","8,728","7,513","8,394","9,547","8,564","13,239","9,308","17,655","11,577","29,804","17,728","14,078","12,897","9,234","7,559","8,257","9,029","2,580","3,802",640,"1,687",17,379,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,315,압구정로데오,35,0,"1,050",695,"2,842","9,256","4,088","19,618","6,133","56,046","5,261","86,056","6,176","42,396","9,077","28,483","11,932","24,914","14,152","24,992","18,543","22,756","23,792","21,222","31,480","21,651","48,787","25,166","70,358","26,084","55,543","12,476","52,533","4,978","43,378","5,096","8,617","2,014","1,521","1,026",16,209,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,316,강남구청,13,0,905,423,"2,112","3,998","5,418","12,668","7,620","44,921","6,235","34,723","5,521","16,475","6,554","10,753","7,502","10,417","8,708","11,622","10,206","10,823","11,142","10,010","12,970","9,875","22,087","12,510","39,964","14,796","21,659","10,042","14,442","5,706","15,190","6,873","4,591","2,758","1,082","1,363",12,337,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,317,선정릉,3,0,750,733,"1,603","4,034","3,386","10,715","5,697","43,560","4,647","35,364","3,858","13,390","4,689","7,044","5,275","6,304","6,183","7,214","7,369","6,517","8,489","6,191","10,629","5,919","19,391","6,939","38,578","7,918","21,588","5,580","11,812","3,610","11,294","4,494","4,492","2,038","1,136","1,005",4,229,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,318,가천대,28,5,"4,540",650,"6,232","2,847","15,012","4,973","20,968","12,679","11,700","7,511","6,812","5,447","6,161","5,174","6,523","6,370","6,607","6,766","6,571","6,378","7,049","7,452","11,409","9,037","9,728","12,591","8,822","20,220","5,041","17,561","3,714","12,222","3,634","15,944","2,131","8,381",817,"3,826",34,222,0,0,0,0,0,0,2021-02-03 09:49:39
2021-01,분당선,319,태평,203,7,"12,595","1,320","17,552","4,777","34,773","7,355","53,843","15,957","32,804","10,425","18,124","9,646","14,797","11,039","15,417","12,378","15,922","12,885","14,582","15,304","14,381","20,059","14,012","21,712","16,231","27,647","16,280","40,469","8,382","30,159","7,587","22,673","6,415","29,867","2,890","12,296",865,"4,980",51,346,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,320,모란,299,8,"13,045","2,445","18,373","8,605","44,062","19,549","56,144","28,164","38,161","20,694","24,311","17,853","23,524","19,601","24,019","22,350","24,899","26,045","26,944","27,615","27,067","31,600","24,610","31,627","27,503","35,935","33,210","50,875","18,516","39,103","15,677","28,595","16,002","32,490","5,701","14,891","1,879","6,218",89,464,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,321,야탑,147,8,"5,768","2,603","15,757","11,646","43,572","32,781","53,462","80,867","33,508","44,821","24,868","26,613","26,168","22,512","27,789","26,349","27,904","29,878","29,140","28,260","32,001","31,283","35,380","31,527","49,481","40,907","71,720","58,456","32,177","47,466","28,289","29,757","26,683","29,308","8,795","15,879","2,680","5,996",95,779,1,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,322,서현,173,1,"3,639","2,730","10,477","10,230","27,275","31,699","33,179","65,140","22,956","50,569","18,944","29,875","21,631","25,501","24,854","29,017","26,724","31,710","30,151","33,476","34,592","30,872","37,296","34,190","51,788","39,075","68,309","49,826","40,311","37,584","48,320","20,895","40,238","21,928","10,095","10,219","2,878","4,238",112,502,0,0,0,0,0,0,2021-02-03 09:49:40
2021-01,분당선,323,수내,142,2,"1,991","1,670","5,980","6,747","14,981","14,083","18,241","46,355","11,971","34,682","9,156","17,565","10,321","12,505","12,327","13,711","13,745","14,351","15,691","14,346","17,933","13,891","20,129","14,087","28,776","17,075","42,312","22,960","21,867","18,588","24,715","10,956","17,344","11,955","5,824","6,127","1,308","2,257",55,285,0,0,0,0,0,0,2021-02-03 09:49:40
